ID;TravelMotives;TravelModes;RegionCharacteristics;Periods;Trips_1;DistanceTravelled_2;TimeTravelled_3
60646;2030250;A048583;PV24    ;2022JJ00;    0.16;    2.12;    3.28
60647;2030250;A048583;PV24    ;2023JJ00;    0.21;    2.71;    3.89
60648;2030250;A048583;PV25    ;2018JJ00;    0.17;    2.18;    3.15
60649;2030250;A048583;PV25    ;2019JJ00;    0.17;    2.38;    3.38
60650;2030250;A048583;PV25    ;2020JJ00;    0.15;    1.89;    2.74
60651;2030250;A048583;PV25    ;2021JJ00;    0.18;    2.16;    3.30
60652;2030250;A048583;PV25    ;2022JJ00;    0.18;    1.76;    2.90
60653;2030250;A048583;PV25    ;2023JJ00;    0.18;    2.00;    3.14
60654;2030250;A048583;PV26    ;2018JJ00;    0.17;    2.15;    3.27
60655;2030250;A048583;PV26    ;2019JJ00;    0.16;    1.95;    3.31
60656;2030250;A048583;PV26    ;2020JJ00;    0.13;    1.78;    2.74
60657;2030250;A048583;PV26    ;2021JJ00;    0.15;    2.24;    3.12
60658;2030250;A048583;PV26    ;2022JJ00;    0.17;    2.12;    3.36
60659;2030250;A048583;PV26    ;2023JJ00;    0.15;    2.06;    3.07
60660;2030250;A048583;PV27    ;2018JJ00;    0.14;    1.87;    2.90
60661;2030250;A048583;PV27    ;2019JJ00;    0.13;    1.79;    2.76
60662;2030250;A048583;PV27    ;2020JJ00;    0.13;    1.55;    2.44
60663;2030250;A048583;PV27    ;2021JJ00;    0.14;    1.91;    2.85
60664;2030250;A048583;PV27    ;2022JJ00;    0.13;    1.64;    2.71
60665;2030250;A048583;PV27    ;2023JJ00;    0.14;    1.87;    2.96
60666;2030250;A048583;PV28    ;2018JJ00;    0.14;    1.67;    2.73
60667;2030250;A048583;PV28    ;2019JJ00;    0.14;    1.68;    2.85
60668;2030250;A048583;PV28    ;2020JJ00;    0.13;    1.57;    2.56
60669;2030250;A048583;PV28    ;2021JJ00;    0.15;    1.67;    2.88
60670;2030250;A048583;PV28    ;2022JJ00;    0.14;    1.60;    2.75
60671;2030250;A048583;PV28    ;2023JJ00;    0.15;    1.74;    2.92
60672;2030250;A048583;PV29    ;2018JJ00;    0.16;       .;    3.00
60673;2030250;A048583;PV29    ;2019JJ00;    0.20;    2.41;    3.40
60674;2030250;A048583;PV29    ;2020JJ00;    0.20;    2.33;    3.14
60675;2030250;A048583;PV29    ;2021JJ00;    0.17;    2.31;    3.12
60676;2030250;A048583;PV29    ;2022JJ00;    0.15;    1.79;    2.55
60677;2030250;A048583;PV29    ;2023JJ00;    0.16;       .;    2.63
60678;2030250;A048583;PV30    ;2018JJ00;    0.17;    1.85;    2.91
60679;2030250;A048583;PV30    ;2019JJ00;    0.17;    1.72;    2.70
60680;2030250;A048583;PV30    ;2020JJ00;    0.17;    1.75;    2.75
60681;2030250;A048583;PV30    ;2021JJ00;    0.17;    1.76;    2.75
60682;2030250;A048583;PV30    ;2022JJ00;    0.18;    1.95;    3.14
60683;2030250;A048583;PV30    ;2023JJ00;    0.19;    2.30;    3.60
60684;2030250;A048583;PV31    ;2018JJ00;    0.17;    1.42;    2.38
60685;2030250;A048583;PV31    ;2019JJ00;    0.20;    1.51;    2.74
60686;2030250;A048583;PV31    ;2020JJ00;    0.17;    1.56;    2.65
60687;2030250;A048583;PV31    ;2021JJ00;    0.18;    1.78;    2.94
60688;2030250;A048583;PV31    ;2022JJ00;    0.19;    1.67;    3.13
60689;2030250;A048583;PV31    ;2023JJ00;    0.22;    2.01;    3.40
61014;2030250;A048584;PV20    ;2018JJ00;       .;       .;       .
61015;2030250;A048584;PV20    ;2019JJ00;       .;       .;       .
61016;2030250;A048584;PV20    ;2020JJ00;       .;       .;       .
61017;2030250;A048584;PV20    ;2021JJ00;       .;       .;       .
61018;2030250;A048584;PV20    ;2022JJ00;       .;       .;       .
61019;2030250;A048584;PV20    ;2023JJ00;       .;       .;       .
61020;2030250;A048584;PV21    ;2018JJ00;       .;       .;       .
61021;2030250;A048584;PV21    ;2019JJ00;       .;       .;       .
61022;2030250;A048584;PV21    ;2020JJ00;       .;       .;       .
61023;2030250;A048584;PV21    ;2021JJ00;       .;       .;       .
61024;2030250;A048584;PV21    ;2022JJ00;       .;       .;       .
61025;2030250;A048584;PV21    ;2023JJ00;       .;       .;       .
61026;2030250;A048584;PV22    ;2018JJ00;       .;       .;       .
61027;2030250;A048584;PV22    ;2019JJ00;       .;       .;       .
61028;2030250;A048584;PV22    ;2020JJ00;       .;       .;       .
61029;2030250;A048584;PV22    ;2021JJ00;       .;       .;       .
61030;2030250;A048584;PV22    ;2022JJ00;       .;       .;       .
61031;2030250;A048584;PV22    ;2023JJ00;       .;       .;       .
61032;2030250;A048584;PV23    ;2018JJ00;       .;       .;       .
61033;2030250;A048584;PV23    ;2019JJ00;    0.03;       .;       .
61034;2030250;A048584;PV23    ;2020JJ00;       .;       .;       .
61035;2030250;A048584;PV23    ;2021JJ00;       .;       .;       .
61036;2030250;A048584;PV23    ;2022JJ00;       .;       .;       .
61037;2030250;A048584;PV23    ;2023JJ00;    0.03;    0.60;    0.82
61038;2030250;A048584;PV24    ;2018JJ00;       .;       .;       .
61039;2030250;A048584;PV24    ;2019JJ00;       .;       .;       .
61040;2030250;A048584;PV24    ;2020JJ00;       .;       .;       .
61041;2030250;A048584;PV24    ;2021JJ00;       .;       .;       .
61042;2030250;A048584;PV24    ;2022JJ00;       .;       .;       .
61043;2030250;A048584;PV24    ;2023JJ00;       .;       .;       .
61044;2030250;A048584;PV25    ;2018JJ00;    0.02;       .;       .
61045;2030250;A048584;PV25    ;2019JJ00;    0.03;    0.58;    0.78
61046;2030250;A048584;PV25    ;2020JJ00;    0.02;    0.46;    0.57
61047;2030250;A048584;PV25    ;2021JJ00;    0.03;    0.64;    0.81
61048;2030250;A048584;PV25    ;2022JJ00;    0.02;    0.43;    0.57
61049;2030250;A048584;PV25    ;2023JJ00;    0.03;    0.50;    0.66
61050;2030250;A048584;PV26    ;2018JJ00;    0.02;       .;    0.75
61051;2030250;A048584;PV26    ;2019JJ00;    0.02;       .;    0.62
61052;2030250;A048584;PV26    ;2020JJ00;    0.02;    0.56;    0.67
61053;2030250;A048584;PV26    ;2021JJ00;    0.02;    0.60;    0.76
61054;2030250;A048584;PV26    ;2022JJ00;    0.02;    0.55;    0.68
61055;2030250;A048584;PV26    ;2023JJ00;    0.03;    0.62;    0.73
61056;2030250;A048584;PV27    ;2018JJ00;    0.02;    0.50;    0.71
61057;2030250;A048584;PV27    ;2019JJ00;    0.02;    0.49;    0.73
61058;2030250;A048584;PV27    ;2020JJ00;    0.02;    0.37;    0.52
61059;2030250;A048584;PV27    ;2021JJ00;    0.02;    0.38;    0.60
61060;2030250;A048584;PV27    ;2022JJ00;    0.02;       .;    0.62
61061;2030250;A048584;PV27    ;2023JJ00;    0.02;    0.46;    0.63
61062;2030250;A048584;PV28    ;2018JJ00;    0.02;    0.48;    0.61
61063;2030250;A048584;PV28    ;2019JJ00;    0.02;    0.43;    0.63
61064;2030250;A048584;PV28    ;2020JJ00;    0.02;    0.50;    0.65
61065;2030250;A048584;PV28    ;2021JJ00;    0.02;    0.50;    0.65
61066;2030250;A048584;PV28    ;2022JJ00;    0.02;    0.45;    0.61
61067;2030250;A048584;PV28    ;2023JJ00;    0.02;    0.39;    0.62
61068;2030250;A048584;PV29    ;2018JJ00;       .;       .;       .
61069;2030250;A048584;PV29    ;2019JJ00;       .;       .;       .
61070;2030250;A048584;PV29    ;2020JJ00;       .;       .;       .
61071;2030250;A048584;PV29    ;2021JJ00;       .;       .;       .
61072;2030250;A048584;PV29    ;2022JJ00;       .;       .;       .
61073;2030250;A048584;PV29    ;2023JJ00;       .;       .;       .
61074;2030250;A048584;PV30    ;2018JJ00;    0.02;    0.36;    0.48
61075;2030250;A048584;PV30    ;2019JJ00;    0.02;    0.47;    0.62
61076;2030250;A048584;PV30    ;2020JJ00;    0.02;    0.44;    0.68
61077;2030250;A048584;PV30    ;2021JJ00;    0.03;    0.31;    0.47
61078;2030250;A048584;PV30    ;2022JJ00;    0.03;    0.49;    0.73
61079;2030250;A048584;PV30    ;2023JJ00;    0.02;    0.43;    0.60
61080;2030250;A048584;PV31    ;2018JJ00;    0.03;    0.25;    0.46
61081;2030250;A048584;PV31    ;2019JJ00;       .;       .;       .
61082;2030250;A048584;PV31    ;2020JJ00;    0.02;       .;       .
61083;2030250;A048584;PV31    ;2021JJ00;    0.03;       .;    0.68
61084;2030250;A048584;PV31    ;2022JJ00;    0.03;       .;    0.94
61085;2030250;A048584;PV31    ;2023JJ00;    0.03;       .;    0.69
61410;2030250;A018981;PV20    ;2018JJ00;       .;       .;       .
61411;2030250;A018981;PV20    ;2019JJ00;       .;       .;       .
61412;2030250;A018981;PV20    ;2020JJ00;       .;       .;       .
61413;2030250;A018981;PV20    ;2021JJ00;       .;       .;       .
61414;2030250;A018981;PV20    ;2022JJ00;       .;       .;       .
61415;2030250;A018981;PV20    ;2023JJ00;       .;       .;       .
61416;2030250;A018981;PV21    ;2018JJ00;       .;       .;       .
61417;2030250;A018981;PV21    ;2019JJ00;       .;       .;       .
61418;2030250;A018981;PV21    ;2020JJ00;       .;       .;       .
61419;2030250;A018981;PV21    ;2021JJ00;       .;       .;       .
61420;2030250;A018981;PV21    ;2022JJ00;       .;       .;       .
61421;2030250;A018981;PV21    ;2023JJ00;       .;       .;       .
61422;2030250;A018981;PV22    ;2018JJ00;       .;       .;       .
61423;2030250;A018981;PV22    ;2019JJ00;       .;       .;       .
61424;2030250;A018981;PV22    ;2020JJ00;       .;       .;       .
61425;2030250;A018981;PV22    ;2021JJ00;       .;       .;       .
61426;2030250;A018981;PV22    ;2022JJ00;       .;       .;       .
61427;2030250;A018981;PV22    ;2023JJ00;       .;       .;       .
61428;2030250;A018981;PV23    ;2018JJ00;       .;       .;       .
61429;2030250;A018981;PV23    ;2019JJ00;       .;       .;       .
61430;2030250;A018981;PV23    ;2020JJ00;       .;       .;       .
61431;2030250;A018981;PV23    ;2021JJ00;       .;       .;       .
61432;2030250;A018981;PV23    ;2022JJ00;       .;       .;       .
61433;2030250;A018981;PV23    ;2023JJ00;       .;       .;       .
61434;2030250;A018981;PV24    ;2018JJ00;       .;       .;       .
61435;2030250;A018981;PV24    ;2019JJ00;       .;       .;       .
61436;2030250;A018981;PV24    ;2020JJ00;       .;       .;       .
61437;2030250;A018981;PV24    ;2021JJ00;       .;       .;       .
61438;2030250;A018981;PV24    ;2022JJ00;       .;       .;       .
61439;2030250;A018981;PV24    ;2023JJ00;       .;       .;       .
61440;2030250;A018981;PV25    ;2018JJ00;       .;       .;       .
61441;2030250;A018981;PV25    ;2019JJ00;       .;       .;       .
61442;2030250;A018981;PV25    ;2020JJ00;       .;       .;       .
61443;2030250;A018981;PV25    ;2021JJ00;       .;       .;       .
61444;2030250;A018981;PV25    ;2022JJ00;       .;       .;       .
61445;2030250;A018981;PV25    ;2023JJ00;       .;       .;       .
61446;2030250;A018981;PV26    ;2018JJ00;       .;       .;       .
61447;2030250;A018981;PV26    ;2019JJ00;       .;       .;       .
61448;2030250;A018981;PV26    ;2020JJ00;       .;       .;       .
61449;2030250;A018981;PV26    ;2021JJ00;       .;       .;       .
61450;2030250;A018981;PV26    ;2022JJ00;       .;       .;       .
61451;2030250;A018981;PV26    ;2023JJ00;       .;       .;       .
61452;2030250;A018981;PV27    ;2018JJ00;       .;       .;       .
61453;2030250;A018981;PV27    ;2019JJ00;       .;       .;       .
61454;2030250;A018981;PV27    ;2020JJ00;       .;       .;       .
61455;2030250;A018981;PV27    ;2021JJ00;       .;       .;       .
61456;2030250;A018981;PV27    ;2022JJ00;       .;       .;       .
61457;2030250;A018981;PV27    ;2023JJ00;       .;       .;       .
61458;2030250;A018981;PV28    ;2018JJ00;       .;       .;       .
61459;2030250;A018981;PV28    ;2019JJ00;    0.00;       .;       .
61460;2030250;A018981;PV28    ;2020JJ00;       .;       .;       .
61461;2030250;A018981;PV28    ;2021JJ00;       .;       .;       .
61462;2030250;A018981;PV28    ;2022JJ00;       .;       .;       .
61463;2030250;A018981;PV28    ;2023JJ00;       .;       .;       .
61464;2030250;A018981;PV29    ;2018JJ00;       .;       .;       .
61465;2030250;A018981;PV29    ;2019JJ00;       .;       .;       .
61466;2030250;A018981;PV29    ;2020JJ00;       .;       .;       .
61467;2030250;A018981;PV29    ;2021JJ00;       .;       .;       .
61468;2030250;A018981;PV29    ;2022JJ00;       .;       .;       .
61469;2030250;A018981;PV29    ;2023JJ00;       .;       .;       .
61470;2030250;A018981;PV30    ;2018JJ00;       .;       .;       .
61471;2030250;A018981;PV30    ;2019JJ00;       .;       .;       .
61472;2030250;A018981;PV30    ;2020JJ00;       .;       .;       .
61473;2030250;A018981;PV30    ;2021JJ00;       .;       .;       .
61474;2030250;A018981;PV30    ;2022JJ00;       .;       .;       .
61475;2030250;A018981;PV30    ;2023JJ00;       .;       .;       .
61476;2030250;A018981;PV31    ;2018JJ00;       .;       .;       .
61477;2030250;A018981;PV31    ;2019JJ00;       .;       .;       .
61478;2030250;A018981;PV31    ;2020JJ00;       .;       .;       .
61479;2030250;A018981;PV31    ;2021JJ00;       .;       .;       .
61480;2030250;A018981;PV31    ;2022JJ00;       .;       .;       .
61481;2030250;A018981;PV31    ;2023JJ00;       .;       .;       .
61806;2030250;A018982;PV20    ;2018JJ00;       .;       .;       .
61807;2030250;A018982;PV20    ;2019JJ00;       .;       .;       .
61808;2030250;A018982;PV20    ;2020JJ00;       .;       .;       .
61809;2030250;A018982;PV20    ;2021JJ00;       .;       .;       .
61810;2030250;A018982;PV20    ;2022JJ00;       .;       .;       .
61811;2030250;A018982;PV20    ;2023JJ00;       .;       .;       .
61812;2030250;A018982;PV21    ;2018JJ00;       .;       .;       .
61813;2030250;A018982;PV21    ;2019JJ00;       .;       .;       .
61814;2030250;A018982;PV21    ;2020JJ00;       .;       .;       .
61815;2030250;A018982;PV21    ;2021JJ00;       .;       .;       .
61816;2030250;A018982;PV21    ;2022JJ00;       .;       .;       .
61817;2030250;A018982;PV21    ;2023JJ00;       .;       .;       .
61818;2030250;A018982;PV22    ;2018JJ00;       .;       .;       .
61819;2030250;A018982;PV22    ;2019JJ00;       .;       .;       .
61820;2030250;A018982;PV22    ;2020JJ00;       .;       .;       .
61821;2030250;A018982;PV22    ;2021JJ00;       .;       .;       .
61822;2030250;A018982;PV22    ;2022JJ00;       .;       .;       .
61823;2030250;A018982;PV22    ;2023JJ00;       .;       .;       .
61824;2030250;A018982;PV23    ;2018JJ00;       .;       .;       .
61825;2030250;A018982;PV23    ;2019JJ00;       .;       .;       .
61826;2030250;A018982;PV23    ;2020JJ00;       .;       .;       .
61827;2030250;A018982;PV23    ;2021JJ00;       .;       .;       .
61828;2030250;A018982;PV23    ;2022JJ00;       .;       .;       .
61829;2030250;A018982;PV23    ;2023JJ00;       .;       .;       .
61830;2030250;A018982;PV24    ;2018JJ00;       .;       .;       .
61831;2030250;A018982;PV24    ;2019JJ00;       .;       .;       .
61832;2030250;A018982;PV24    ;2020JJ00;       .;       .;       .
61833;2030250;A018982;PV24    ;2021JJ00;       .;       .;       .
61834;2030250;A018982;PV24    ;2022JJ00;       .;       .;       .
61835;2030250;A018982;PV24    ;2023JJ00;       .;       .;       .
61836;2030250;A018982;PV25    ;2018JJ00;       .;       .;       .
61837;2030250;A018982;PV25    ;2019JJ00;       .;       .;       .
61838;2030250;A018982;PV25    ;2020JJ00;       .;       .;       .
61839;2030250;A018982;PV25    ;2021JJ00;       .;       .;       .
61840;2030250;A018982;PV25    ;2022JJ00;       .;       .;       .
61841;2030250;A018982;PV25    ;2023JJ00;       .;       .;       .
61842;2030250;A018982;PV26    ;2018JJ00;       .;       .;       .
61843;2030250;A018982;PV26    ;2019JJ00;       .;       .;       .
61844;2030250;A018982;PV26    ;2020JJ00;       .;       .;       .
61845;2030250;A018982;PV26    ;2021JJ00;       .;       .;       .
61846;2030250;A018982;PV26    ;2022JJ00;       .;       .;       .
61847;2030250;A018982;PV26    ;2023JJ00;       .;       .;       .
61848;2030250;A018982;PV27    ;2018JJ00;    0.01;    0.09;    0.35
61849;2030250;A018982;PV27    ;2019JJ00;       .;       .;       .
61850;2030250;A018982;PV27    ;2020JJ00;       .;       .;       .
61851;2030250;A018982;PV27    ;2021JJ00;       .;       .;       .
61852;2030250;A018982;PV27    ;2022JJ00;       .;       .;       .
61853;2030250;A018982;PV27    ;2023JJ00;       .;       .;       .
61854;2030250;A018982;PV28    ;2018JJ00;    0.01;    0.08;    0.29
61855;2030250;A018982;PV28    ;2019JJ00;    0.01;    0.10;    0.32
61856;2030250;A018982;PV28    ;2020JJ00;    0.01;    0.04;    0.21
61857;2030250;A018982;PV28    ;2021JJ00;    0.00;    0.05;    0.17
61858;2030250;A018982;PV28    ;2022JJ00;    0.01;    0.08;    0.31
61859;2030250;A018982;PV28    ;2023JJ00;    0.01;    0.05;    0.23
61860;2030250;A018982;PV29    ;2018JJ00;       .;       .;       .
61861;2030250;A018982;PV29    ;2019JJ00;       .;       .;       .
61862;2030250;A018982;PV29    ;2020JJ00;       .;       .;       .
61863;2030250;A018982;PV29    ;2021JJ00;       .;       .;       .
61864;2030250;A018982;PV29    ;2022JJ00;       .;       .;       .
61865;2030250;A018982;PV29    ;2023JJ00;       .;       .;       .
61866;2030250;A018982;PV30    ;2018JJ00;       .;       .;       .
61867;2030250;A018982;PV30    ;2019JJ00;       .;       .;       .
61868;2030250;A018982;PV30    ;2020JJ00;       .;       .;       .
61869;2030250;A018982;PV30    ;2021JJ00;       .;       .;       .
61870;2030250;A018982;PV30    ;2022JJ00;       .;       .;       .
61871;2030250;A018982;PV30    ;2023JJ00;       .;       .;       .
61872;2030250;A018982;PV31    ;2018JJ00;       .;       .;       .
61873;2030250;A018982;PV31    ;2019JJ00;       .;       .;       .
61874;2030250;A018982;PV31    ;2020JJ00;       .;       .;       .
61875;2030250;A018982;PV31    ;2021JJ00;       .;       .;       .
61876;2030250;A018982;PV31    ;2022JJ00;       .;       .;       .
61877;2030250;A018982;PV31    ;2023JJ00;       .;       .;       .
62202;2030250;A018984;PV20    ;2018JJ00;    0.08;    0.17;    0.96
62203;2030250;A018984;PV20    ;2019JJ00;       .;       .;       .
62204;2030250;A018984;PV20    ;2020JJ00;       .;       .;       .
62205;2030250;A018984;PV20    ;2021JJ00;    0.05;    0.12;       .
62206;2030250;A018984;PV20    ;2022JJ00;    0.06;    0.20;    0.98
62207;2030250;A018984;PV20    ;2023JJ00;    0.08;    0.18;    0.89
62208;2030250;A018984;PV21    ;2018JJ00;    0.07;    0.13;    0.69
62209;2030250;A018984;PV21    ;2019JJ00;    0.07;    0.13;    0.64
62210;2030250;A018984;PV21    ;2020JJ00;    0.07;    0.13;    0.69
62211;2030250;A018984;PV21    ;2021JJ00;    0.06;    0.17;    0.83
